罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係,name,latitude,longitude,police_office_name,police_office_latitude,police_office_longitude
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,京島１丁目,2022/6/22,18,道路上,その他,65-69歳,その他,施錠した,墨田区京島１丁目,35.717048,139.819684, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,京島１丁目,2022/7/14,23,４階建て以上共同住宅,駐車（輪）場,10歳代,その他,施錠せず,墨田区京島１丁目,35.717048,139.819684, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,京島１丁目,2022/10/29,23,その他,その他,50歳代,その他,施錠した,墨田区京島１丁目,35.717048,139.819684, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,京島１丁目,2022/11/24,5,道路上,その他,40歳代,その他,施錠せず,墨田区京島１丁目,35.717048,139.819684, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島１丁目,2022/7/21,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず,墨田区東向島１丁目,35.720983,139.813857, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島１丁目,2022/7/30,11,道路上,その他,60-64歳,その他,施錠せず,墨田区東向島１丁目,35.720983,139.813857, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島１丁目,2022/8/1,17,道路上,その他,60-64歳,その他,施錠せず,墨田区東向島１丁目,35.720983,139.813857, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2022/2/2,13,道路上,その他,70歳以上,その他,施錠した,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2022/2/9,13,道路上,その他,法人・団体、被害者なし,法人・団体、被害者なし,施錠した,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2022/3/2,8,４階建て以上共同住宅,その他,20歳代,その他,施錠せず,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2022/3/3,11,その他,駐車（輪）場,20歳代,大学生,施錠せず,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2022/3/27,16,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2022/5/17,17,その他,駐車（輪）場,10歳代,大学生,施錠せず,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2022/6/5,21,その他,駐車（輪）場,20歳代,その他,施錠せず,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2022/6/11,不明,道路上,その他,10歳代,大学生,施錠した,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2022/6/24,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2022/7/26,6,その他,駐車（輪）場,30歳代,その他,施錠せず,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2022/9/25,18,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠した,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,東向島２丁目,2022/9/27,16,駐車（輪）場,駐車（輪）場,70歳以上,その他,施錠した,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,曳舟交番,131075,東京都,墨田区,向島４丁目,2021/12/24,20,一戸建住宅,その他,50歳代,その他,施錠せず,墨田区向島４丁目,35.715684,139.81288, 向島警察署 曳舟交番,35.717597,139.817067
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,京島１丁目,2021/12/5,20,その他,駐車（輪）場,30歳代,その他,施錠した,墨田区京島１丁目,35.717048,139.819684, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,京島１丁目,2021/12/19,7,その他,駐車（輪）場,20歳代,その他,施錠した,墨田区京島１丁目,35.717048,139.819684, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,京島１丁目,2022/4/17,18,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した,墨田区京島１丁目,35.717048,139.819684, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,京島１丁目,2022/8/27,18,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠した,墨田区京島１丁目,35.717048,139.819684, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島２丁目,2022/6/14,14,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島２丁目,2022/7/23,18,道路上,その他,30歳代,その他,施錠せず,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島２丁目,2022/9/21,20,その他の住宅（３階建て以下共同住宅等）,その他,60-64歳,その他,施錠せず,墨田区東向島２丁目,35.718943,139.816621, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島４丁目,2019/12/23,21,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず,墨田区東向島４丁目,35.725348,139.817604, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島４丁目,2021/12/17,18,その他,駐車（輪）場,20歳代,その他,施錠せず,墨田区東向島４丁目,35.725348,139.817604, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島４丁目,2022/6/3,0,道路上,その他,20歳代,大学生,施錠せず,墨田区東向島４丁目,35.725348,139.817604, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島４丁目,2022/7/26,23,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず,墨田区東向島４丁目,35.725348,139.817604, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島４丁目,2022/9/17,12,道路上,その他,70歳以上,その他,施錠した,墨田区東向島４丁目,35.725348,139.817604, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島５丁目,2022/3/3,12,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠せず,墨田区東向島５丁目,35.726834,139.821553, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島５丁目,2022/5/25,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず,墨田区東向島５丁目,35.726834,139.821553, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島５丁目,2022/10/23,16,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した,墨田区東向島５丁目,35.726834,139.821553, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島５丁目,2022/11/14,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した,墨田区東向島５丁目,35.726834,139.821553, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島６丁目,2022/2/12,16,その他,駐車（輪）場,20歳代,その他,施錠した,墨田区東向島６丁目,35.72445,139.822238, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島６丁目,2022/2/20,18,道路上,その他,10歳代,小学生,施錠した,墨田区東向島６丁目,35.72445,139.822238, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島６丁目,2022/4/4,22,一戸建住宅,その他,50歳代,その他,施錠せず,墨田区東向島６丁目,35.72445,139.822238, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島６丁目,2022/5/15,11,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠せず,墨田区東向島６丁目,35.72445,139.822238, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,東向島６丁目,2022/7/17,2,その他の住宅（３階建て以下共同住宅等）,その他,法人・団体、被害者なし,法人・団体、被害者なし,施錠せず,墨田区東向島６丁目,35.72445,139.822238, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,八広１丁目,2021/11/4,18,４階建て以上共同住宅,駐車（輪）場,65-69歳,その他,施錠せず,墨田区八広１丁目,35.720012,139.82304, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,八広１丁目,2021/12/3,12,道路上,その他,70歳以上,その他,施錠せず,墨田区八広１丁目,35.720012,139.82304, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,八広１丁目,2022/3/27,5,道路上,その他,20歳代,その他,施錠せず,墨田区八広１丁目,35.720012,139.82304, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,八広１丁目,2022/8/17,12,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した,墨田区八広１丁目,35.720012,139.82304, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,八広１丁目,2022/9/26,8,道路上,その他,10歳代,高校生,施錠せず,墨田区八広１丁目,35.720012,139.82304, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,八広５丁目,2022/3/31,23,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠せず,墨田区八広５丁目,35.724849,139.825855, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,東向島交番,131075,東京都,墨田区,八広５丁目,2022/7/29,19,道路上,その他,10歳代,高校生,施錠せず,墨田区八広５丁目,35.724849,139.825855, 向島警察署 東向島交番,35.7226977,139.8184075
窃盗,自転車盗,向島,白鬚橋交番,131075,東京都,墨田区,墨田１丁目,2021/12/29,14,４階建て以上共同住宅,駐車（輪）場,65-69歳,その他,施錠した,墨田区墨田１丁目,35.728561,139.816426, 向島警察署 白鬚橋交番,35.728513,139.813624
窃盗,自転車盗,向島,白鬚橋交番,131075,東京都,墨田区,墨田１丁目,2022/3/27,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した,墨田区墨田１丁目,35.728561,139.816426, 向島警察署 白鬚橋交番,35.728513,139.813624
窃盗,自転車盗,向島,白鬚橋交番,131075,東京都,墨田区,墨田１丁目,2022/3/27,18,その他,駐車（輪）場,20歳代,その他,施錠した,墨田区墨田１丁目,35.728561,139.816426, 向島警察署 白鬚橋交番,35.728513,139.813624
窃盗,自転車盗,向島,白鬚橋交番,131075,東京都,墨田区,墨田１丁目,2022/8/15,12,道路上,その他,65-69歳,その他,施錠した,墨田区墨田１丁目,35.728561,139.816426, 向島警察署 白鬚橋交番,35.728513,139.813624
窃盗,自転車盗,向島,白鬚橋交番,131075,東京都,墨田区,墨田１丁目,2022/8/26,15,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠した,墨田区墨田１丁目,35.728561,139.816426, 向島警察署 白鬚橋交番,35.728513,139.813624
窃盗,自転車盗,向島,白鬚橋交番,131075,東京都,墨田区,墨田２丁目,2022/2/13,4,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠せず,墨田区墨田２丁目,35.731596,139.816982, 向島警察署 白鬚橋交番,35.728513,139.813624
窃盗,自転車盗,向島,白鬚橋交番,131075,東京都,墨田区,墨田３丁目,2021/12/25,19,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した,墨田区墨田３丁目,35.730128,139.82101, 向島警察署 白鬚橋交番,35.728513,139.813624
