罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無,name,latitude,longitude,police_office_name,police_office_latitude,police_office_longitude
窃盗,車上ねらい,竹の塚,保木間交番,131211.0,東京都,足立区,保木間２丁目,2022/4/23,0,その他,その他,施錠せず,あり,足立区保木間２丁目,35.7930148,139.8079026, 竹の塚警察署 保木間交番,35.7948232,139.8102664
窃盗,車上ねらい,竹の塚,保木間交番,131211.0,東京都,足立区,保木間３丁目,2022/7/1,23,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり,足立区保木間３丁目,35.7960606,139.8066258, 竹の塚警察署 保木間交番,35.7948232,139.8102664
窃盗,車上ねらい,竹の塚,入谷町交番,131211.0,東京都,足立区,入谷７丁目,2021/10/29,19,一戸建住宅,駐車（輪）場,施錠せず,あり,足立区入谷７丁目,35.8007684,139.7599232, 竹の塚警察署 入谷町交番,35.8021727,139.761817
窃盗,車上ねらい,竹の塚,古千谷駐在所,131211.0,東京都,足立区,古千谷２丁目,2022/8/14,18,その他,その他,施錠せず,あり,足立区古千谷２丁目,35.8006901,139.7731948, 竹の塚警察署 古千谷駐在所,35.7996198,139.7766353
窃盗,車上ねらい,竹の塚,古千谷駐在所,131211.0,東京都,足立区,西伊興１丁目,2022/9/8,23,道路上,その他,施錠せず,あり,足立区西伊興１丁目,35.7918051,139.7749543, 竹の塚警察署 古千谷駐在所,35.7996198,139.7766353
窃盗,車上ねらい,竹の塚,竹の塚駅前交番,131211.0,東京都,足立区,竹の塚５丁目,2022/11/25,16,その他,駐車（輪）場,施錠せず,なし,足立区竹の塚５丁目,35.7967046,139.7962081, 竹の塚警察署 竹の塚駅前交番,35.7937277,139.7922265
窃盗,車上ねらい,竹の塚,竹の塚駅前交番,131211.0,東京都,足立区,西保木間４丁目,2022/7/30,8,道路上,その他,施錠せず,あり,足立区西保木間４丁目,35.8037574,139.7963262, 竹の塚警察署 竹の塚駅前交番,35.7937277,139.7922265
窃盗,車上ねらい,竹の塚,見沼代親水公園駅前交番,131211.0,東京都,足立区,古千谷２丁目,2022/8/14,18,その他,その他,施錠せず,あり,足立区古千谷２丁目,35.8006901,139.7731948, 竹の塚警察署 見沼代親水公園駅前交番,,
窃盗,車上ねらい,竹の塚,見沼代親水公園駅前交番,131211.0,東京都,足立区,舎人３丁目,2022/8/29,19,その他,駐車（輪）場,施錠せず,あり,足立区舎人３丁目,35.8126105,139.7733986, 竹の塚警察署 見沼代親水公園駅前交番,,
窃盗,車上ねらい,竹の塚,見沼代親水公園駅前交番,131211.0,東京都,足立区,舎人５丁目,2022/11/3,11,道路上,その他,施錠せず,あり,足立区舎人５丁目,35.8128889,139.7676051, 竹の塚警察署 見沼代親水公園駅前交番,,
窃盗,車上ねらい,城東,亀戸交番,131083.0,東京都,江東区,亀戸８丁目,2022/10/17,13,道路上,その他,施錠せず,あり,江東区亀戸８丁目,35.700503,139.834839, 城東警察署 亀戸交番,35.6971705,139.8405464
窃盗,車上ねらい,城東,亀戸交番,131083.0,東京都,江東区,亀戸９丁目,2022/7/17,11,４階建て以上共同住宅,その他,施錠せず,あり,江東区亀戸９丁目,35.698131,139.842157, 城東警察署 亀戸交番,35.6971705,139.8405464
窃盗,車上ねらい,城東,亀戸駅前交番,131083.0,東京都,江東区,亀戸５丁目,2022/2/27,15,その他,その他,施錠せず,なし,江東区亀戸５丁目,35.699212,139.829033, 城東警察署 亀戸駅前交番,35.696848,139.825345
窃盗,車上ねらい,城東,亀戸駅前交番,131083.0,東京都,江東区,亀戸５丁目,2022/7/27,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり,江東区亀戸５丁目,35.699212,139.829033, 城東警察署 亀戸駅前交番,35.696848,139.825345
窃盗,車上ねらい,城東,亀戸駅前交番,131083.0,東京都,江東区,亀戸５丁目,2022/7/30,6,道路上,その他,施錠せず,あり,江東区亀戸５丁目,35.699212,139.829033, 城東警察署 亀戸駅前交番,35.696848,139.825345
窃盗,車上ねらい,城東,亀戸駅前交番,131083.0,東京都,江東区,亀戸５丁目,2022/12/22,17,４階建て以上共同住宅,その他,施錠せず,あり,江東区亀戸５丁目,35.699212,139.829033, 城東警察署 亀戸駅前交番,35.696848,139.825345
窃盗,車上ねらい,城東,元八幡交番,131083.0,東京都,江東区,新砂３丁目,2022/6/2,6,その他,駐車（輪）場,施錠せず,あり,江東区新砂３丁目,35.6619991,139.8371011, 城東警察署 元八幡交番,35.668963,139.837733
窃盗,車上ねらい,城東,元八幡交番,131083.0,東京都,江東区,南砂６丁目,2022/4/22,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,江東区南砂６丁目,35.671933,139.83502, 城東警察署 元八幡交番,35.668963,139.837733
窃盗,車上ねらい,城東,元八幡交番,131083.0,東京都,江東区,南砂６丁目,2022/5/10,5,その他,駐車（輪）場,施錠せず,なし,江東区南砂６丁目,35.671933,139.83502, 城東警察署 元八幡交番,35.668963,139.837733
窃盗,車上ねらい,城東,北砂五丁目交番,131083.0,東京都,江東区,北砂２丁目,2022/9/28,11,その他,駐車（輪）場,施錠せず,あり,江東区北砂２丁目,35.681245,139.826232, 城東警察署 北砂五丁目交番,35.6842049,139.8346646
窃盗,車上ねらい,城東,北砂五丁目交番,131083.0,東京都,江東区,北砂３丁目,2022/11/10,11,その他,駐車（輪）場,施錠せず,なし,江東区北砂３丁目,35.682435,139.828917, 城東警察署 北砂五丁目交番,35.6842049,139.8346646
窃盗,車上ねらい,城東,大島交番,131083.0,東京都,江東区,大島７丁目,2022/3/10,12,道路上,その他,施錠せず,あり,江東区大島７丁目,35.692334,139.840606, 城東警察署 大島交番,35.6898146,139.8337996
窃盗,車上ねらい,城東,天神橋交番,131083.0,東京都,江東区,亀戸４丁目,2022/6/29,10,道路上,その他,施錠せず,なし,江東区亀戸４丁目,35.702829,139.829153, 城東警察署 天神橋交番,35.701624,139.819484
窃盗,車上ねらい,城東,日曹橋交番,131083.0,東京都,江東区,南砂２丁目,2022/12/21,13,４階建て以上共同住宅,その他,施錠せず,なし,江東区南砂２丁目,35.672862,139.822903, 城東警察署 日曹橋交番,35.6696968,139.8260401
窃盗,車上ねらい,城東,東大島駅前交番,131083.0,東京都,江東区,大島７丁目,2022/4/5,22,その他,駐車（輪）場,施錠せず,なし,江東区大島７丁目,35.692334,139.840606, 城東警察署 東大島駅前交番,35.690212,139.845873
窃盗,車上ねらい,城東,東大島駅前交番,131083.0,東京都,江東区,大島８丁目,2022/6/26,1,駐車（輪）場,駐車（輪）場,施錠せず,なし,江東区大島８丁目,35.688353,139.841542, 城東警察署 東大島駅前交番,35.690212,139.845873
窃盗,車上ねらい,城東,東大島駅前交番,131083.0,東京都,江東区,亀戸５丁目,2022/11/25,17,その他,駐車（輪）場,施錠せず,なし,江東区亀戸５丁目,35.699212,139.829033, 城東警察署 東大島駅前交番,35.690212,139.845873
窃盗,車上ねらい,城東,番所橋交番,131083.0,東京都,江東区,北砂７丁目,2022/8/24,19,駐車（輪）場,駐車（輪）場,施錠した,なし,江東区北砂７丁目,35.678181,139.836018, 城東警察署 番所橋交番,35.6837516,139.8447462
窃盗,車上ねらい,城東,番所橋交番,131083.0,東京都,江東区,東砂３丁目,2021/11/22,11,一戸建住宅,駐車（輪）場,施錠せず,あり,江東区東砂３丁目,35.680616,139.8429509, 城東警察署 番所橋交番,35.6837516,139.8447462
窃盗,車上ねらい,城東,番所橋交番,131083.0,東京都,江東区,東砂３丁目,2022/12/26,19,道路上,その他,施錠せず,あり,江東区東砂３丁目,35.680616,139.8429509, 城東警察署 番所橋交番,35.6837516,139.8447462
窃盗,車上ねらい,城東,葛西橋西交番,131083.0,東京都,江東区,東砂７丁目,2022/12/21,14,その他,その他,施錠せず,あり,江東区東砂７丁目,35.67265,139.838844, 城東警察署 葛西橋西交番,35.6751888,139.8406531
窃盗,車上ねらい,城東,葛西橋西交番,131083.0,東京都,江東区,南砂５丁目,2022/9/18,18,４階建て以上共同住宅,その他,施錠せず,なし,江東区南砂５丁目,35.675323,139.831974, 城東警察署 葛西橋西交番,35.6751888,139.8406531
窃盗,車上ねらい,城東,日曹橋交番,131083.0,東京都,江東区,新砂２丁目,2021/11/8,22,道路上,その他,施錠せず,なし,江東区新砂２丁目,35.662567,139.826169, 城東警察署 日曹橋交番,35.6696968,139.8260401
窃盗,車上ねらい,本所,両国交番,131075.0,東京都,墨田区,両国２丁目,2022/3/15,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,墨田区両国２丁目,35.693886,139.792108, 本所警察署 両国交番,,
窃盗,車上ねらい,本所,向島交番,131075.0,東京都,墨田区,向島５丁目,2022/3/23,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,墨田区向島５丁目,35.718987,139.810264, 本所警察署 向島交番,,
窃盗,車上ねらい,本所,押上駅前交番,131075.0,東京都,墨田区,押上１丁目,2022/6/16,10,その他,その他,施錠せず,あり,墨田区押上１丁目,35.710776,139.813826, 本所警察署 押上駅前交番,,
窃盗,車上ねらい,本所,押上駅前交番,131075.0,東京都,墨田区,業平５丁目,2022/11/14,14,道路上,その他,施錠せず,あり,墨田区業平５丁目,35.7074,139.817308, 本所警察署 押上駅前交番,,
窃盗,車上ねらい,本所,押上駅前交番,131075.0,東京都,墨田区,業平５丁目,2022/12/16,12,その他,駐車（輪）場,施錠せず,なし,墨田区業平５丁目,35.7074,139.817308, 本所警察署 押上駅前交番,,
窃盗,車上ねらい,本所,横網交番,131075.0,東京都,墨田区,横網２丁目,2022/2/4,14,駐車（輪）場,駐車（輪）場,施錠せず,なし,墨田区横網２丁目,35.700423,139.795032, 本所警察署 横網交番,,
窃盗,車上ねらい,本所,江東橋交番,131075.0,東京都,墨田区,亀沢３丁目,2022/8/20,16,道路上,その他,施錠せず,あり,墨田区亀沢３丁目,35.697592,139.803986, 本所警察署 江東橋交番,35.6949499,139.8085755
窃盗,車上ねらい,本所,江東橋交番,131075.0,東京都,墨田区,緑２丁目,2022/4/26,17,道路上,その他,施錠せず,あり,墨田区緑２丁目,35.694117,139.801646, 本所警察署 江東橋交番,35.6949499,139.8085755
窃盗,車上ねらい,本所,江東橋交番,131075.0,東京都,墨田区,緑２丁目,2022/6/12,16,道路上,その他,施錠せず,なし,墨田区緑２丁目,35.694117,139.801646, 本所警察署 江東橋交番,35.6949499,139.8085755
窃盗,車上ねらい,本所,石原三丁目交番,131075.0,東京都,墨田区,亀沢３丁目,2022/6/22,16,その他,その他,施錠せず,あり,墨田区亀沢３丁目,35.697592,139.803986, 本所警察署 石原三丁目交番,35.700504,139.8039563
窃盗,車上ねらい,本所,菊川二丁目交番,131075.0,東京都,墨田区,菊川１丁目,2022/9/21,14,その他,その他,施錠せず,なし,墨田区菊川１丁目,35.689285,139.801596, 本所警察署 菊川二丁目交番,35.689904,139.805626
窃盗,車上ねらい,本所,言問交番,131075.0,東京都,墨田区,吾妻橋１丁目,2022/6/6,7,駐車（輪）場,駐車（輪）場,施錠せず,なし,墨田区吾妻橋１丁目,35.709683,139.800404, 本所警察署 言問交番,,
窃盗,車上ねらい,本所,言問交番,131075.0,東京都,墨田区,向島１丁目,2022/8/24,14,その他,その他,施錠せず,なし,墨田区向島１丁目,35.711774,139.804612, 本所警察署 言問交番,,
窃盗,車上ねらい,本所,言問交番,131075.0,東京都,墨田区,向島２丁目,2022/11/5,12,道路上,その他,施錠せず,あり,墨田区向島２丁目,35.715147,139.80682, 本所警察署 言問交番,,
窃盗,車上ねらい,本所,言問交番,131075.0,東京都,墨田区,向島３丁目,2022/1/18,6,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,墨田区向島３丁目,35.713316,139.80932, 本所警察署 言問交番,,
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075.0,東京都,墨田区,錦糸２丁目,2022/12/21,15,駐車（輪）場,駐車（輪）場,施錠せず,なし,墨田区錦糸２丁目,35.698388,139.812637, 本所警察署 錦糸町駅北口交番,35.697609099999994,139.81333909524795
窃盗,車上ねらい,本所,錦糸町駅北口交番,131075.0,東京都,墨田区,錦糸３丁目,2022/9/11,21,道路上,その他,施錠せず,あり,墨田区錦糸３丁目,35.698478,139.814165, 本所警察署 錦糸町駅北口交番,35.697609099999994,139.81333909524795
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075.0,東京都,墨田区,江東橋３丁目,2022/1/13,12,駐車（輪）場,駐車（輪）場,施錠せず,あり,墨田区江東橋３丁目,35.694649,139.81408, 本所警察署 錦糸町駅南口交番,35.69598725,139.81479650833177
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075.0,東京都,墨田区,江東橋３丁目,2022/6/1,20,その他,駐車（輪）場,施錠せず,なし,墨田区江東橋３丁目,35.694649,139.81408, 本所警察署 錦糸町駅南口交番,35.69598725,139.81479650833177
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075.0,東京都,墨田区,江東橋３丁目,2022/8/30,11,駐車（輪）場,駐車（輪）場,施錠せず,なし,墨田区江東橋３丁目,35.694649,139.81408, 本所警察署 錦糸町駅南口交番,35.69598725,139.81479650833177
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075.0,東京都,墨田区,江東橋３丁目,2022/9/20,7,駐車（輪）場,駐車（輪）場,施錠せず,なし,墨田区江東橋３丁目,35.694649,139.81408, 本所警察署 錦糸町駅南口交番,35.69598725,139.81479650833177
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075.0,東京都,墨田区,江東橋３丁目,2022/10/11,19,道路上,その他,施錠せず,あり,墨田区江東橋３丁目,35.694649,139.81408, 本所警察署 錦糸町駅南口交番,35.69598725,139.81479650833177
窃盗,車上ねらい,本所,錦糸町駅南口交番,131075.0,東京都,墨田区,江東橋３丁目,2022/12/20,16,駐車（輪）場,駐車（輪）場,施錠せず,なし,墨田区江東橋３丁目,35.694649,139.81408, 本所警察署 錦糸町駅南口交番,35.69598725,139.81479650833177
窃盗,車上ねらい,向島,京島交番,131075.0,東京都,墨田区,京島１丁目,2022/1/28,8,道路上,その他,施錠せず,あり,墨田区京島１丁目,35.717048,139.819684, 向島警察署 京島交番,,
窃盗,車上ねらい,向島,京島交番,131075.0,東京都,墨田区,京島２丁目,2022/12/13,17,その他,その他,施錠せず,あり,墨田区京島２丁目,35.713635,139.820338, 向島警察署 京島交番,,
窃盗,車上ねらい,向島,八広四丁目交番,131075.0,東京都,墨田区,八広４丁目,2022/5/19,7,その他,駐車（輪）場,施錠せず,なし,墨田区八広４丁目,35.723057,139.828893, 向島警察署 八広四丁目交番,35.7226022,139.8265568
窃盗,車上ねらい,向島,四ツ木橋交番,131075.0,東京都,墨田区,八広６丁目,2022/10/24,17,その他,その他,施錠せず,あり,墨田区八広６丁目,35.727513,139.829793, 向島警察署 四ツ木橋交番,35.7287531,139.8253921
窃盗,車上ねらい,向島,堤通駐在所,131075.0,東京都,墨田区,立花２丁目,2022/7/21,11,一戸建住宅,その他,施錠せず,あり,墨田区立花２丁目,35.708465,139.829129, 向島警察署 堤通駐在所,35.7369969,139.8181591
窃盗,車上ねらい,向島,墨田三丁目交番,131075.0,東京都,墨田区,墨田１丁目,2022/10/29,13,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,墨田区墨田１丁目,35.728561,139.816426, 向島警察署 墨田三丁目交番,35.7279334,139.820647
